Product_ID,N° Order,Marque,Nom de modèle,Device Type,Device Catégorie,Data Entry,DATE,Lien Référence,photos,released date,released date New,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPU,Internal_memory,Technologie cellulaire,NFC,OS,Primary_camera,ram,Secondary_camera,SIM,USB,WLAN,Dual SIM,Images,Photos Status,Device Availability,Device Status,send date,Type de mémoire flash,Capacité de stockage de la mémoire,Compatibilité du périphérique,Caractéristique spéciale,Vitesse de lecture,Dimensions du produit,Poids du produit,Couleur,Type de casque,Technologie de connectivité,Matériau,Distance focale,Composants inclus,Tension d'entrée,Nombre total de ports USB,Puissance,Technologie de communication sans fil,Composants inclus.1,Tranche d'âge (description),Style,Screen Size,Special Feature,Shape,Target Audience,Compatible Devices,Distance focale.1,Capacité de la batterie,Usages recommandés pour le produit,Composition de la pile,Source d'alimentation,Vitesse d'écriture,Modèles de téléphones compatibles,Type de fixation,Type de câble,Genre du connecteur,Type de haut-parleur,Type de contrôleur,Niveau de résistance à l'eau,Longeure du cable (Mettre),Liens photos,Audit,date,translation en arabe,date translation,Commity Meeting,Validation Date,Status,Commity Meeting.1,Validation Date.1,Refference,"Marque,Nom de modèle,Device Type,photos,released date,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPS,GPU,Internal_memory,Memory_card,Technologie cellulaire,NFC,OS,Primary_camera,ram ,Secondary_camera,SIM,USB,WLAN",Responsable,Utilisateurs,Price_DZD
DJZ-03261,3272.0,Condor,Tablette TB109L 10.1'' 4G,Tablette,Tablette,New Acquisition,2024-11-14,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.condor.dz%2Ffr%2Fcomponent%2Fcondor%2Ffamille%2F127-tablette-tactile&psig=AOvVaw0JvB3mkqs5aU5r0D-0-koY&ust=1731664371228000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCOijp9DG24kDFQAAAAAdAAAAABAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000 DZD"
DJZ-03262,3273.0,Hoco,Chargeur HOCO E67,Accessoires ,Chargeur,New Acquisition,2024-11-14,https://www.hoco-algerie.com/produit/chargeur-de-voiture-e67-fighter-qc3-0-avec-emetteur-fm-sans-fil/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,700 DZD"
DJZ-03263,3274.0,Allison,MODULATEUR ALLISON ALS-A15,Accessoires ,Chargeur,New Acquisition,2024-11-14,https://chellalet-electronique.com/index.php?route=product/product&product_id=3372 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,700 DZD"
DJZ-03264,3275.0,Allison,MODULATEUR ALLISON ALS-A824,Accessoires ,Chargeur,New Acquisition,2024-11-14,https://www.google.com/imgres?q=allison%20ALS-A824&imgurl=https%3A%2F%2Fwww.aks.ua%2Fimages%2Fproducts%2Fb7cb288e0d02e066cb3e54edb3d81134_large.webp&imgrefurl=https%3A%2F%2Fwww.aks.ua%2Fitem%2Fview%2F648816%2Favtomobilnoe-zaryadnoe-ustroistvo-s-fm-modulyatorom-allison-als-a824-15w-3-1a-2xusb-a-black.html&docid=8q4KejpjczWwgM&tbnid=0iTn4tWEdweWRM&vet=12ahUKEwixp7_w19uJAxXQVqQEHZwMKfwQM3oECGAQAA..i&w=1000&h=1000&hcb=2&itg=1&ved=2ahUKEwixp7_w19uJAxXQVqQEHZwMKfwQM3oECGAQAA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,600 DZD"
DJZ-03265,3276.0,Hoco,Chargeur mural Hoco« N22 Jetta » PD25W,Accessoires ,Chargeur,New Acquisition,2024-11-14,https://www.hoco-algerie.com/produit/chargeur-mural-n22-jetta-pd25w-eu-set-avec-cable-type-c/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000 DZD"
DJZ-03266,3277.0,Hoco,Chargeur mural Hoco C106A,Accessoires ,Chargeur,New Acquisition,2024-11-14,https://www.jumia.com.dz/hoco-mini-size-charger-set-c106a-584704.html?srsltid=AfmBOoqNmuSmaOxQ7tDMeRqv6HzWYcesK4iqmdBHcbQd94q_zsETRfK6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900 DZD"
DJZ-03267,3278.0,Lenovo,Écouteurs sans fil XT83,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Ffr.aliexpress.com%2Fitem%2F1005006410697110.html&psig=AOvVaw1q44XBdTxX1Lg0yLn11Nn8&ust=1731916112824000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCIis-7zw4okDFQAAAAAdAAAAABAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,700 DZD"
DJZ-03268,3279.0,Lenovo,Écouteurs sans fil LP12,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.phoneplacekenya.com%2Fproduct%2Flenovo-lp12-earphone%2F&psig=AOvVaw2oRqzKqO2kAW6aKiu-QCCN&ust=1731918674668000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCKjy1P354okDFQAAAAAdAAAAABAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,400 DZD"
DJZ-03269,3280.0,Lenovo,Écouteurs sans fil LP80,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.jumia.com.dz%2Flenovo-ecouteurs-sans-fil-live-pods-lp80-bluetooth-5.0-noir-419115.html&psig=AOvVaw0dD6RTbuCwspFHNu4i3e-v&ust=1731919020364000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCKC83qL74okDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400 DZD"
DJZ-03270,3281.0,Lenovo,Écouteurs sans fil LP50,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Ffotosol.cl%2Fproducts%2Faudifonos-bt-t60-negro-lenovo-copy&psig=AOvVaw2qgUg16rT3Elhh0mKwCb-z&ust=1731919395408000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCIiJptT84okDFQAAAAAdAAAAABAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300 DZD"
DJZ-03271,3282.0,Lenovo,Écouteurs sans fil X16,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Ffr.made-in-china.com%2Fco_tvcmall%2Fproduct_Lenovo-Thinkplus-X16-Wireless-Bluetooth-Earphones-Touch-Control-Noise-Reduction-Headsets-Tws-Gaming-Headphones-White_ysyrghiugg.html&psig=AOvVaw2nzSWaiB1Hbq6gGohGBWbu&ust=1731919940621000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCNi9zNn-4okDFQAAAAAdAAAAABAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,600 DZD"
DJZ-03272,3283.0,Hoco,Écouteurs sans fil SW03S,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ouedkniss.com%2Fkits-mains-libres-bluetooth-hoco-original-ew26-ew30-sw03s-dar-el-beida-alger-algerie-d38708030&psig=AOvVaw2pv17lCKoSVEjxIdX8FYqo&ust=1731920917600000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCPDs-aqC44kDFQAAAAAdAAAAABAv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300 DZD"
DJZ-03273,3284.0,JBL,Casque XY-208,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fyslmoments.co.za%2Fproduct%2Fxy-208-wireless-jbl-headphones%2F&psig=AOvVaw1VJ0SSinhwc9srdLLlWBie&ust=1731921547941000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCOicvtiE44kDFQAAAAAdAAAAABAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500 DZD"
DJZ-03274,3285.0,JBL,Casque JB950,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.websoog.com%2Ffr%2Finformatique%2F1931-casque-bluetooth-jbl-everest-jb950.html&psig=AOvVaw3CufWL5-iKi93IgIxMDILM&ust=1731921921311000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCLCmkYqG44kDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900 DZD"
DJZ-03275,3286.0,JBL,Casque E50BT,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.cdiscount.com%2Ftelephonie%2Faccessoires-portable-gsm%2Fjbl-e50bt-casque-audio-synchros-bluetooth-bleu%2Ff-1442024-jble50btblue.html&psig=AOvVaw0DZYwCRFJKx5GDt-rrh89G&ust=1731922171415000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqGAoTCIDUmYGH44kDFQAAAAAdAAAAABDkAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300 DZD"
DJZ-03276,3287.0,WIRELESS,Casque E60BT,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Ffr.made-in-china.com%2Fco_gzrunyu%2Fproduct_E60bt-Super-Bass-Stereos-Ture-Wireless-Metal-Earphones-With-Mic-Volume-Control-Headphone_uougeosiuy.html&psig=AOvVaw2E7XiYXEFdt3joG2WO6KL3&ust=1731922730247000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCMie84qJ44kDFQAAAAAdAAAAABAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800 DZD"
DJZ-03277,3288.0,BOROFONE,Power Bank BJ3A,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.borofone.com%2Fproduct%2Fpower-banks%2Fpower-bank-bj3a-minimalist-20000mah%2F&psig=AOvVaw0TdTlo4ibsFPIfVsa70Wq2&ust=1731923456448000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCLjk3eqL44kDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,100 DZD"
DJZ-03278,3289.0,Hoco,Power Bank J72B,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fimychic.com%2Fproduit%2Fpower-bank-30000mah-hoco-j72b%2F&psig=AOvVaw2WxzEezjDDfbwl1_6MIzEO&ust=1731939386322000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCJiupJHH44kDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900 DZD"
DJZ-03279,3290.0,Hoco,Power Bank J102,Accessoires,Accessoires,New Acquisition,2024-11-17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.hoco-algerie.com%2Fproduit%2Fpower-bank-j102-hoco%2F&psig=AOvVaw31qe4WJe07KrXOvhHoNPSD&ust=1731939736278000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCJDarrnI44kDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,700 DZD"
DJZ-03280,3291.0,Hoco,Chargeur mural Hoco C104A,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://www.hoco-algerie.com/produit/c104achargeur-a-port-unique-pd-20w-avec-cable-lightning-type-c-vers-ip/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,200 DZD"
DJZ-03281,3292.0,Hoco,Chargeur mural Hoco C109A,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://www.hoco-algerie.com/produit/chargeur-rapide-c109a-18w-qc3-0-avec-cable-de-type-c/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,700 DZD"
DJZ-03282,3293.0,Hoco,Chargeur mural Hoco C98A Proton,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://www.hoco-algerie.com/produit/chargeur-mural-c98a-proton-qc3-0-eu-set-avec-cable-3/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,100 DZD"
DJZ-03283,3294.0,Hoco,Chargeur mural Hoco N25,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://cyberwarehouse.co.za/store/product/hoco-n25-maker-eu-set-with-cable ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,800 DZD"
DJZ-03284,3295.0,Hoco,Chargeur mural Hoco C12Q Smart,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://hocotech.com/product/power/wall-chargers/wall-charger-c12q-smart-qc3-0-eu-single-usb-set-with-cable/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000 DZD"
DJZ-03285,3296.0,Hoco,Chargeur mural Hoco CS31A,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://element.am/en/charger-hoco-cs31a-type-c.html ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000 DZD"
DJZ-03286,3297.0,Hoco,Chargeur mural Hoco C100A,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://www.hoco-algerie.com/produit/chargeur-mural-c100a-pd20w-qc3-0-eu-set-avec-cable/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,800 DZD"
DJZ-03287,3298.0,Hoco,Chargeur mural Hoco C80A Plus Rapido,Accessoires ,Chargeur,New Acquisition,2024-11-17,https://www.hoco-algerie.com/produit/chargeur-mural-c80a-plus-rapido-pd-qc3-0-eu-set-avec-cable/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400 DZD"
DJZ-03288,3299.0,Revaleo,Smart Watch TK62,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.tvcmall.com%2Ffr%2Fdetails%2Ftk62-1-42-inch-health-smart-watch-precision-blood-pressure-and-ecg-monitoring-black-sku680502389a.html&psig=AOvVaw1e6Lihs-J1WbdRPFFsxumf&ust=1732002666285000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCMibifGy5YkDFQAAAAAdAAAAABAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,700 DZD"
DJZ-03289,3300.0,Watch +,Smart Watch+Ecouteurs Sans fil-W26 PRO MAX,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.jumia.com.dz%2Fsmart-watch-ecouteurs-sans-fil-w26-pro-max-noir-sans-marque-mpg31756.html&psig=AOvVaw0kLxqejfW-lhOCaRLmzwxt&ust=1732003329467000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCPjio6y15YkDFQAAAAAdAAAAABAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,700 DZD"
DJZ-03290,3301.0,HainoTeko,Smart Watch RW42,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Ftahatstore.com%2Fproduit%2Fhaino-teko-rw42%2F&psig=AOvVaw3EnndeV1UVlNnrOjEZ-fw2&ust=1732004172502000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCOCmvL645YkDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,200 DZD"
DJZ-03291,3302.0,HainoTeko,Smart Watch RW 15,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.amazon.ae%2FHaino-Teko-Germany-Waterproof-Bluetooth%2Fdp%2FB0BRYBGQWZ&psig=AOvVaw1dufStZlBCPwzDwWtBb98Q&ust=1732004556921000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCMCKh_a55YkDFQAAAAAdAAAAABAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100 DZD"
DJZ-03292,3303.0,HainoTeko,Smart Watch ST 3,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.amazon.ae%2FST-AMOLED-Display-Speaker-Earbuds%2Fdp%2FB0CWS7MSF8&psig=AOvVaw1qBIC-_2ilRxbH0xr7nKGv&ust=1732005558097000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCIic69K95YkDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500 DZD"
DJZ-03293,3304.0,HainoTeko,Smart Watch ST 1,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.amazon.ae%2FHaino-ST-AMOLED-Display-Earbuds%2Fdp%2FB0CWRZVV8K&psig=AOvVaw2H1vnm6SCEJwAEgWHGNPxt&ust=1732005971409000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCKjC25m_5YkDFQAAAAAdAAAAABAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,300 DZD"
DJZ-03294,3305.0,HainoTeko,Smart Watch 4 PRO RW32,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.jumia.ci%2Fsmart-watch-4-pro-haino-teko-rw32-amoled-29133008.html&psig=AOvVaw3q8iftLMJYligUx7RLExPe&ust=1732006474939000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCNDRuInB5YkDFQAAAAAdAAAAABAn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900 DZD"
DJZ-03295,3306.0,Modio,Smart Watch ST11,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.ouedkniss.com%2Fsmart-watchs-modio-st11-watch-with-3-pairs-strap-22-inch-avec-puce-4-64-go-ain-naadja-alger-algerie-d44434093&psig=AOvVaw2WLUT7jpIkWseK0piI7T2b&ust=1732009227433000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCKD6yajL5YkDFQAAAAAdAAAAABAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,800 DZD"
DJZ-03296,3307.0,HainoTeko,Smart Watch G8 Max,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.jumia.com.dz%2Fmontre-intelligente-haino-teko-g8-max-double-bracelet-haino-teko-mpg31318.html&psig=AOvVaw19e6txkmDn4PwXRBOcfr7E&ust=1732011188053000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCODog8_S5YkDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,700 DZD"
DJZ-03297,3308.0,Joyroom,Power Bank 10000mAh JR-T012,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.e-matrix.gr%2Fen-gb%2Fand-others-accessories%2Fmobile-tablet-accessories%2Fpower-bank%2Fjoyroom-power-bank-10000mah-2-1a-2x-usb-black-jr-t012-pd-29981%2F&psig=AOvVaw3kd3db0Ksmt7MuIWdOAgE7&ust=1732024684240000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCIDUgfSE5okDFQAAAAAdAAAAABAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800 DZD"
DJZ-03298,3309.0,LDNIO,Power Bank 20000mah PQ22,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.jumia.com.dz%2Fmlp-power-bank-ldnio%2F&psig=AOvVaw12f0CCZvq2X2qGCDTYqndV&ust=1732025281148000&source=images&cd=vfe&opi=89978449&ved=0CBUQjRxqFwoTCJinzpCH5okDFQAAAAAdAAAAABBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500 DZD"
DJZ-03299,3310.0,Hoco,Support de téléphone “CA81”,Accessoires,Accessoires,New Acquisition,2024-11-18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.hoco-algerie.com%2Fproduit%2Fsupport-voiture-ca81-magnetique-pour-sortie-dair%2F&psig=AOvVaw3ELgX1EpvJhKqh8Mlvc_Hs&ust=1732026235654000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCPD5pdeK5okDFQAAAAAdAAAAABAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400 DZD"
DJZ-03300,3311.0,Hoco,Chargeur mural Hoco CS34A Rayo,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://hocotech.com/product/power/wall-chargers/wall-charger-cs34a-rayo-qc3-0-eu-cable-set/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900 DZD"
DJZ-03301,3312.0,Hoco,Chargeur mural Hoco CS14A Ocean,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://hocotech.com/product/power/wall-chargers/wall-charger-cs14a-ocean-pd20w-qc3-0-eu-cable-set/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000 DZD"
DJZ-03302,3313.0,Hoco,Chargeur mural Hoco C120,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://www.jumia.com.dz/hoco-chargeur-mural-alimentation-hoco-c12q-usb-qc3.0-18w-noir-527710.html?srsltid=AfmBOooR8XqiHgKUNvmNSbsOUWLfAftdPJ1isj7Ed2_g5d6nuYfmT7iu ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900 DZD"
DJZ-03303,3314.0,Hoco,Chargeur mural Hoco C80A Rapido,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://hocotech.com/product/power/wall-chargers/wall-charger-c80a-rapido-pd20w-qc3-0-eu-set-with-cable/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,900 DZD"
DJZ-03304,3315.0,Hoco,Chargeur mural Hoco CS11A Ocean,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://hocotech.com/product/power/wall-chargers/wall-charger-cs11a-ocean-eu-cable-set/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,900 DZD"
DJZ-03305,3316.0,Hoco,Chargeur mural Hoco C96A,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://hocotech.com/product/power/wall-chargers/wall-charger-c96a-eu-set-with-cable/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500 DZD"
DJZ-03306,3317.0,Hoco,Chargeur mural Hoco C94A,Accessoires ,Chargeur,New Acquisition,2024-11-18,https://www.hoco-algerie.com/produit/chargeur-mural-c94a-pd20w-set-avec-cable-type-c-vers-type-c/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,600 DZD"
